,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
231,3316-UWXUY,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,1587.55,No
232,8937-RDTHP,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.5999984741211,40.25,Yes
233,7083-MIOPC,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,842.9,No
234,1984-GPTEH,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.149999618530273,4228.55,No
235,1251-KRREG,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.400001525878906,784.45,Yes
236,0621-JFHOL,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.600000381469727,3729.75,No
237,9903-LYSAB,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.1500015258789,1406.9,No
238,0094-OIFMO,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,1857.3,Yes
239,9227-UAQFT,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,7322.5,No
240,7301-ABVAD,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.5999984741211,6725.5,No
241,6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.19999694824219,3627.3,No
242,7576-ASEJU,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.69999694824219,1761.45,No
243,9058-HRZSV,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4000015258789,1725.95,No
244,4522-AKYLR,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.79999923706055,4192.15,No
245,0221-WMXNQ,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.3499984741211,1411.2,No
246,0303-UNCIP,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,164.5,No
247,9947-OTFQU,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4000015258789,2724.6,Yes
248,0322-YINQP,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.54999923706055,264.55,Yes
249,0959-WHOKV,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4671.7,No
250,4075-JFPGR,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,1173.55,No
251,4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4000015258789,318.5,Yes
252,9514-JDSKI,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.20000076293945,7713.55,Yes
253,3282-ZISZV,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.69999694824219,2471.25,No
254,3675-YDUPJ,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.850000381469727,7842.3,No
255,4111-BNXIF,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.54999923706055,2227.8,No
256,7017-VFHAY,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.0999984741211,4990.25,No
257,6655-LHBYW,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.3499984741211,3744.05,No
258,4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.599998474121094,7220.35,Yes
259,5046-NUHWD,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,2351.45,No
260,7273-TEFQD,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.150001525878906,2989.6,Yes
261,3606-TWKGI,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9000015258789,6077.75,Yes
262,7529-ZDFXI,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.8499984741211,4070.95,No
263,7605-BDWDC,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.849998474121094,2479.05,No
264,1950-KSVVJ,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.30000305175781,2134.3,No
265,0123-CRBRT,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.0999984741211,6000.1,No
266,6292-TOSSS,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.899999618530273,2203.1,No
267,3197-ARFOY,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,183.15,No
268,6323-AYBRX,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.350000381469727,6194.1,Yes
269,7014-ZZXAW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,638.95,No
270,4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.44999694824219,2139.2,Yes
271,7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,831.75,No
272,6366-ZGQGL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.799999237060547,521.3,Yes
273,4716-HHKQH,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05000305175781,1337.5,No
274,5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.5999984741211,7181.95,Yes
275,6432-TWQLB,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4000015258789,608.0,Yes
276,4484-GLZOU,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05000305175781,2560.1,Yes
277,3179-GBRWV,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.94999694824219,577.6,No
278,8645-KWHJO,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5953.0,No
279,4130-MZLCC,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.54999923706055,1790.15,No
280,0314-TKOSI,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.150001525878906,2531.4,No
281,8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.20000076293945,4760.3,No
282,2080-SRCDE,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.399999618530273,292.85,No
283,9577-WJVCQ,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45000076293945,953.65,No
284,9512-UIBFX,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.1500015258789,198.0,Yes
285,6202-DYYFX,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,5705.05,No
286,3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.349998474121094,609.9,No
287,5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,20.55,Yes
288,3488-PGMQJ,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,79.65,Yes
289,3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.849998474121094,6993.65,Yes
290,7534-BFESC,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.0999984741211,4122.65,Yes
291,3727-OWVYD,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.20000076293945,5762.95,No
292,2294-SALNE,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.80000305175781,1537.85,No
293,4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.3499984741211,2603.3,No
294,1563-IWQEX,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.700000762939453,5566.4,No
295,8203-XJZRC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,5431.9,No
296,6556-DBKZF,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05000305175781,2258.25,No
297,6851-WEFYX,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.80000305175781,1092.35,No
298,2985-JUUBZ,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55000305175781,6401.25,No
299,6390-DSAZX,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.5999984741211,2812.2,Yes
300,0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9000015258789,80.05,No
301,8098-LLAZX,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.44999694824219,2698.35,Yes
302,8266-VBFQL,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4000015258789,616.9,No
303,8181-YHCMF,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.29999923706055,1912.85,No
304,2240-HSJQD,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.8499984741211,849.1,No
305,1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.799999237060547,3460.3,No
306,0265-EDXBD,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9000015258789,1465.75,Yes
307,4115-BNPJY,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55000305175781,90.1,No
308,3167-SNQPL,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.1500015258789,5555.3,No
309,4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,1278.8,No
310,1098-TDVUQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,2907.35,No
311,7277-OZCGZ,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05000305175781,146.3,No
312,1557-EMYVT,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05000305175781,51.25,No
313,2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.3499984741211,4952.95,No
314,7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.5999984741211,4504.9,Yes
315,5027-YOCXN,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05000305175781,45.6,No
316,3973-SKMLN,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.899999618530273,4520.15,No
317,2321-OMBXY,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.30000305175781,267.35,Yes
318,2840-XANRC,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.1500015258789,2316.85,Yes
319,6745-JEFZB,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,8075.35,No
320,5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.44999694824219,2302.35,Yes
321,9880-TDQAC,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,7251.9,No
322,8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.79999923706055,2078.55,No
323,7102-JJVTX,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.599998474121094,6225.4,No
324,8626-PTQGE,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.04999923706055,1242.25,No
325,4983-CLMLV,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.69999694824219,99.45,No
326,5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9000015258789,288.05,No
327,5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3499984741211,599.25,Yes
328,5697-GOMBF,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.900001525878906,3462.1,No
329,2739-CACDQ,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.6500015258789,853.0,No
330,9385-EHGDO,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.850000381469727,934.1,No
331,9498-FIMXL,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.200000762939453,2375.2,No
332,2379-GYFLQ,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9000015258789,2813.05,No
333,0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.8499984741211,1222.8,Yes
334,2868-SNELZ,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.5999984741211,5293.2,Yes
335,4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.80000305175781,6314.35,Yes
336,6680-NENYN,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.5999984741211,19.1,Yes
337,2088-IEBAU,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.1500015258789,1003.05,No
338,7982-VCELR,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.80000305175781,1593.1,No
339,1343-EHPYB,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4000015258789,2509.95,Yes
340,6035-BXTTY,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.650001525878906,3187.65,No
341,6885-PKOAM,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,74.45,No
342,7520-HQWJU,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.44999694824219,2345.2,No
343,9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,3330.1,No
344,5924-SNGKP,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,5522.7,No
345,0021-IKXGC,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.0999984741211,2335.3,No
346,2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4000015258789,4798.4,Yes
347,8966-SNIZF,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.450000762939453,8594.4,No
348,6243-OZGFH,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95000076293945,970.55,No
349,4654-DLAMQ,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,7665.8,No
350,0513-RBGPE,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.79999923706055,3686.05,No
351,5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.599998474121094,1115.15,No
352,4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.1500015258789,2537.0,No
353,0219-YTZUE,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.80000305175781,1393.6,Yes
354,0623-IIHUG,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.900001525878906,89.35,Yes
355,4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,4445.3,Yes
356,3351-NGXYI,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.099998474121094,978.6,No
357,8984-EYLLL,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,1258.15,No
358,9057-MSWCO,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,331.35,Yes
359,9833-TGFHX,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.0999984741211,291.4,No
360,9294-TDIPC,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.200000762939453,453.75,No
361,5229-DTFYB,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.80000305175781,84.75,No
362,0104-PPXDV,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.29999923706055,1715.1,No
363,5176-LMJXE,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.549999237060547,1715.15,No
364,3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9000015258789,1597.25,No
365,1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,1250.1,Yes
366,9069-LGEUL,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95000076293945,3996.8,No
367,7302-ZHMHP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.149999618530273,5215.1,No
368,9571-EDEBV,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.6500015258789,235.5,No
369,3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.5999984741211,673.2,No
370,6563-VRERX,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.600000381469727,1442.2,No
371,0259-GBZSH,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.6500015258789,5639.05,Yes
372,6122-EFVKN,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,5222.35,No
373,2805-EDJPQ,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,7291.75,No
374,6862-CQUMB,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.0999984741211,799.65,No
375,7156-MXBJE,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.0999984741211,50.8,No
376,6158-HDPXZ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.350000381469727,424.5,No
377,9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.94999694824219,249.4,Yes
378,2863-IMQDR,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.6500015258789,4415.75,No
379,5686-CMAWK,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,5270.6,No
380,5651-CRHKQ,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.19999694824219,144.55,No
381,6905-NIQIN,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.650001525878906,2447.95,Yes
382,8204-YJCLA,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.80000305175781,2884.9,No
383,5167-ZFFMM,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.8499984741211,3050.15,Yes
384,6583-SZVGP,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.0999984741211,253.0,No
385,4895-TMWIR,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.950000762939453,4517.25,Yes
386,0533-BNWKF,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.44999694824219,436.2,Yes
387,1708-PBBOA,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,118.4,No
388,8782-LKFPK,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4000015258789,19.9,No
389,5522-JBWMO,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3649.6,No
390,3597-MVHJT,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.5999984741211,1200.15,No
391,9774-NRNAU,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.80000305175781,255.6,No
392,0224-RLWWD,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.29999923706055,2395.05,No
393,9967-ATRFS,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.899999618530273,70.6,No
394,3951-NJCVI,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05000305175781,5083.55,No
395,2977-CEBSX,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05000305175781,389.6,No
396,0177-PXBAT,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9000015258789,644.5,No
397,6599-CEBNN,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.94999694824219,523.5,Yes
398,2519-ERQOJ,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.599998474121094,39.3,No
399,5876-QMYLD,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.049999237060547,989.05,No
400,2277-AXSDC,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,2406.1,No
401,9442-JTWDL,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.049999237060547,638.55,No
402,0979-PHULV,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.44999694824219,191.1,Yes
403,3067-SVMTC,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.900001525878906,4524.05,No
404,5495-GPSRW,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.700000762939453,4664.2,No
405,7606-BPHHN,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.799999237060547,3470.8,No
406,4742-DRORA,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4000015258789,6910.3,No
407,0111-KLBQG,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.94999694824219,4014.2,No
408,4800-VHZKI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.899999618530273,1288.0,Yes
409,7989-CHGTL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.600000381469727,2277.65,Yes
410,0334-GDDSO,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.3499984741211,6375.8,Yes
411,4163-NCJAK,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.450000762939453,24.8,No
412,5233-AOZUF,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.94999694824219,5251.75,No
413,5973-EJGDP,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.3499984741211,1505.45,No
414,1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.6500015258789,6903.1,No
415,7916-VCCPB,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,913.3,No
416,4686-GEFRM,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.69999694824219,5535.8,No
417,5249-QYHEX,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.799999237060547,815.55,No
418,0578-SKVMF,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.30000305175781,1411.65,Yes
419,5564-NEMQO,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.30000305175781,5602.25,Yes
420,2233-FAGXV,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.299999237060547,8244.3,No
421,5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.8499984741211,741.5,No
422,7663-ZTEGJ,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55000305175781,4375.8,No
423,3935-TBRZZ,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.700000762939453,1008.7,No
424,8111-BKVDS,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.70000076293945,5968.4,No
425,2055-SIFSS,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.650001525878906,3096.9,No
426,2806-MLNTI,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.0999984741211,3901.25,No
427,8734-DKSTZ,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.94999694824219,2613.4,No
428,4360-PNRQB,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.5999984741211,853.1,No
429,6152-ONASV,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,5661.7,No
430,9063-ZGTUY,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.399999618530273,794.25,Yes
431,7781-HVGMK,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.19999694824219,695.05,No
432,2181-UAESM,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45000076293945,160.8,No
433,2957-LOLHO,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.400001525878906,5552.05,Yes
434,6048-NJXHX,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,3275.15,No
435,2320-SLKMB,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45000076293945,4236.6,No
436,4980-URKXC,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.850000381469727,54.5,No
437,4376-KFVRS,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05000305175781,1174.35,No
438,5886-VLQVU,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.8499984741211,741.7,No
439,3577-AMVUX,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.04999923706055,3019.25,No
440,0771-WLCLA,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.94999694824219,962.9,No
441,5628-RKIFK,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55000305175781,4759.75,No
442,0206-TBWLC,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.6500015258789,1498.35,No
443,2937-FTHUR,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.80000305175781,1233.15,No
444,1910-FMXJM,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4000015258789,4882.8,No
445,7752-XUSCI,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9000015258789,5411.65,Yes
446,4110-PFEUZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55000305175781,19.65,Yes
447,0732-OCQOC,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.049999237060547,148.05,No
448,5168-MSWXT,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,3930.55,No
449,1090-ESELR,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,6895.5,No
450,8592-PLTMQ,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.700000762939453,84.65,No
451,5760-WRAHC,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,6856.95,No
452,8847-GEOOQ,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.20000076293945,2658.8,No
453,0256-LTHVJ,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05000305175781,3766.2,Yes
454,4785-FCIFB,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.399999618530273,69.55,No
455,8313-NDOIA,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.1500015258789,129.55,No
456,5149-CUZUJ,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9000015258789,347.25,No
457,0942-KOWSM,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.80000305175781,581.7,No
458,4237-CLSMM,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,354.05,No
459,1452-VOQCH,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.0999984741211,929.45,No
460,4719-UMSIY,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.649999618530273,679.0,No
461,6614-VBEGU,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.44999694824219,3846.75,No
462,0880-TKATG,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.1500015258789,4480.7,Yes
